"ORG","MUSTERDATENSATZ","THEMA","BEZEICHNUNG","ART","LEIKA"," KGST","NRW","Kategorie","dcat:theme","dct:title","dct:description","dcat:landingPage","dct:identifier","dcat:Distribution.dct:license","dct:publisher foaf:Agent"
"Stadt Köln","Wahlen - Wahlergebnis Landtagswahlen","Wahlen","Wahlergebnis Landtagswahlen","Übersicht/Statistik","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Ergebnisse_der_Landtagswahlen_in_Koeln_seit_2010_Erststimmen_Prozent","Ergebnisse der Landtagswahlen in Köln seit 2010 (nach erststimmen und prozentualer Verteilung)","https://offenedaten-koeln.de/dataset/ergebnissederlandtagswahleninkoelnseit2010erststimmenprozent","c7a62505-7289-4706-81a8-78c7d9300289","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Köln","Wahlen - Wahlergebnis Landtagswahlen","Wahlen","Wahlergebnis Landtagswahlen","Übersicht/Statistik","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Ergebnisse_der_Landtagswahlen_in_Koeln_seit_2010_Erststimmen_Zahl","Ergebnisse der Landtagswahlen in Köln seit 2010 (Nach Erststimmen und der Verteilung nach absoluten Zahlen)","https://offenedaten-koeln.de/dataset/ergebnissederlandtagswahleninkoelnseit2010erststimmenzahl","2a995206-02fa-4550-836d-c59b5b041810","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Moers","Wahlen - Wahlergebnis Landtagswahlen","Wahlen","Wahlergebnis Landtagswahlen","Übersicht/Statistik","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Moers: Wahlergebnisse der Landtagswahlen 1980 - 2017 für das Moerser Stadtgebiet","Der Datensatz enthält die Wahlergebnisse der Landtagswahlen 1980-2017 für die Stadt Moers, gegliedert nach Stadtteilen, Ratswahlbezirken und Stimmbezirken.

Für die Kommunalwahl 2014 wurde die räumliche Gliederung geändert. Daher wurden bei der Vergleichswahl 2012 die Stimmbezirke angepasst (siehe Variable STIMMBEZ14). Der Stimmbezirk 308.3 wurde in 309.1 umbenannt und umgekehrt. Dies wirkt sich ebenfalls auf den räumlichen Zuschnitt und die Ergebnisse der Ratswahlbezirke 308 und 309 aus (siehe
RATSWAHLBEZ14k).

Zur kartografischen Darstellung können Shape-Dateien genutzt werden. (https://www.offenesdatenportal.de/dataset/wahlbezirke-der-stadt-moers-gliederung-fur-die-kommunalwahl-2014-shape-dateien)

Informationen zur aktuellen Gebietsgliederung finden Sie auf Daten & Fakten unter Räumliche Gliederung. (https://www.moers.de/de/stadtportrait/raeumliche-gliederung-strassenverzeichnisse)
","http://www.offenedaten.moers.de","df6e1a19-0747-4597-9a73-c71453a33c81","http://dcat-ap.de/def/licenses/dl-zero-de/2.0","Stadt Moers"
"Stadt Moers","Wahlen - Wahlergebnis Landtagswahlen","Wahlen","Wahlergebnis Landtagswahlen","Übersicht/Statistik","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Moers: Wahlergebnisse der Landrats- und Kreistagswahlen von 1984 bis 2014 für das Moerser Stadtgebiet","Der Datensatz enthält die Wahlergebnisse der Landrats- und Kreistagswahlen von 1984 bis 2014 für das Moerser Stadtgebiet

Informationen zur Gebietsgliederung finden Sie auf der [Gebietsgliederung auf der Statistikseite.](https://www.moers.de/de/stadtportrait/wahlbezirke/)
","http://www.offenedaten.moers.de","eea477f1-1701-4ac2-81da-7f0ba013c1e9","http://dcat-ap.de/def/licenses/dl-zero-de/2.0","Stadt Moers"
"Stadt Köln","Wahlen - Wahlergebnis Verbundwahlen","Wahlen","Wahlergebnis Verbundwahlen","Übersicht/Statistik","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Politische Verhältnisse","<p><strong>Strukturdaten zum Themenkomplex: 080 – Politische Verhältnisse</strong> Es kann in diesem Datensatz nach den folgenden Kriterien recherchiert werden:</p><ul><li>013 – Bundestagswahl 27.09.2009, Erststimme</li><li>014 – Bundestagswahl 27.09.2009, Zweitstimme</li><li>031 – Kommunalwahl 30.08.2009 (Ratswahl)</li><li>041 – Europawahl 07.06.2009</li><li>050 – Landtagswahl 13.05.2012, Erststimme</li><li>051 – Landtagswahl 13.05.2012, Zweitstimme</li></ul>","https://offenedaten-koeln.de/dataset/politische-verh%C3%A4ltnisse","1b807bab-45c7-4171-ba68-699b0f4de195","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Köln","Wahlen - Wahlergebnis Verbundwahlen","Wahlen","Wahlergebnis Verbundwahlen","Detail/Rohdaten","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Datensaetze Neuauszaehlung Verbundwahl 2014","<p><strong>Neuauszählung des Briefwahlbezirkes 20874 - Die einzelnen Dateien werden am 19.05.2015 ab ca. 17:00 Uhr periodisch alle 15 Minuten aktualisiert</strong></p><p>Die Ergebnisse können bereits am Wahlabend laufend und aktuell in einem standardisierten Format von diesem Web-Server abgerufen werden, z. B. um automatisch weiterverarbeitet zu werden.</p><p>Eine Behörde kann zur Präsentation des Wahlergebnisses verschiedene Gebiets-Ebenen einrichten, von der untersten Ebene (Stimmbezirke) über Wahlbezirke und Ortsteile bis hin zur Ebene der Stadt bzw. Gemeinde, des Kreises und des Wahlkreises. Dabei sind jedoch nicht alle Ebenen für jeden Wahltyp notwendig. Für jede der Gebiets-Ebenen, die eine Behörde eingerichtet hat, gibt es eine Datei mit der Übersicht derjenigen Gebiete mit bereits eingegangenen Schnellmeldungen. Folgende Dateien stehen am Wahlabend für Stadt Köln zur Verfügung:</p><p>Die Dateien sind in UTF-8 codiert. Folgende Felder sind in der Datei vorhanden (Felder für Zweitstimmen natürlich nur bei entsprechenden Wahlen):</p><ul><li>Nr</li><li>Name</li><li>MaxSchnellmeldungen</li><li>AnzSchnellmeldungen</li><li>Wahlberechtigte</li><li>abgegeben</li><li>Wahlbeteiligung</li><li>gültigeStimmzettel</li><li>gültig</li><li>ungültigeStimmzettel</li><li>ungültig</li><li>gültig2</li><li>ungültig2</li></ul><p>Zusätzlich sind für jede Partei folgende Felder vorhanden (Beispiel für eine Partei namens 'A-Partei' - Felder für Zweitstimmen natürlich nur bei entsprechenden Wahlen):</p><ul><li>A-Partei</li><li>A-Partei_Proz</li><li>Z_A-Partei</li><li>Z_A-Partei_Proz</li></ul><p>Â </p>","https://offenedaten-koeln.de/dataset/datensaetze-neuauszaehlung-verbundwahl-2014","0c92468b-39ef-4540-8837-0ba45e7d3744","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Köln","Wahlen - Wahlergebnis Verbundwahlen","Wahlen","Wahlergebnis Verbundwahlen","Detail/Rohdaten","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Datensätze zur Verbundwahl 2014","<b>Die einzelnen Dateien werden am 25.05.2014 ab ca. 18:00 Uhr periodisch alle 15 Minuten aktualisiert</b><p></p>
Die Ergebnisse können bereits am Wahlabend laufend und aktuell in einem standardisierten Format von diesem Web-Server abgerufen werden, z. B. um automatisch weiterverarbeitet zu werden.<br />
Eine Behörde kann zur Präsentation des Wahlergebnisses verschiedene Gebiets-Ebenen einrichten, von der untersten Ebene (Stimmbezirke) über Wahlbezirke und Ortsteile bis hin zur Ebene der Stadt bzw. Gemeinde, des Kreises und des Wahlkreises. Dabei sind jedoch nicht alle Ebenen für jeden Wahltyp notwendig. Für jede der Gebiets-Ebenen, die eine Behörde eingerichtet hat, gibt es eine Datei mit der Übersicht derjenigen Gebiete mit bereits eingegangenen Schnellmeldungen. Folgende Dateien stehen am Wahlabend für Stadt Köln zur Verfügung: <p></p>

Die Dateien sind in UTF-8 codiert. Folgende Felder sind in der Datei vorhanden (Felder für Zweitstimmen natürlich nur bei entsprechenden Wahlen):<p></p>
<ul><li>Nr</li>
<li>Name</li>
<li>MaxSchnellmeldungen</li>
<li>AnzSchnellmeldungen</li>
<li>Wahlberechtigte</li>
<li>abgegeben</li>
<li>Wahlbeteiligung</li>
<li>gültigeStimmzettel</li>
<li>gültig</li>
<li>ungültigeStimmzettel</li>
<li>ungültig</li>
<li>gültig2</li>
<li>ungültig2</li>
</ul><p></p>
Zusätzlich sind für jede Partei folgende Felder vorhanden (Beispiel für eine Partei namens 'A-Partei' - Felder für Zweitstimmen natürlich nur bei entsprechenden Wahlen):<p></p>
<ul><li>A-Partei</li>
<li>A-Partei_Proz</li>
<li>Z_A-Partei</li>
<li>Z_A-Partei_Proz</li>
</ul>","https://offenedaten-koeln.de/dataset/datens%C3%A4tze-zur-verbundwahl-2014","b3ecd584-bf02-4888-8d36-65a5331a0f33","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Köln","Wahlen - Wahlkreise","Wahlen","Wahlkreise","Detail/Rohdaten","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Strassenverzeichnis Wahlkreise","<p>Das Straßenverzeichnis (Stand 01.03.2014) verknüpft die Kölner Strassen mit den jeweiligen Stimmbezirken und Wahlkreisen.</p>

<p>Â </p>

<p><strong>KW = Kommunalwahl</strong><br /><strong>LW = Landtagswahl</strong><br /><strong>BW = Bundestagswahl</strong></p>
","https://offenedaten-koeln.de/dataset/strassenverzeichnis-wahlkreise","18501418-165c-4d8e-be20-c723c06a2f20","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Landeshauptstadt Düsseldorf","Wahlen - Wahlkreise","Wahlen","Wahlkreise","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Wahlgebietseinteilung Düsseldorf","<p>Der Datensatz enthält die Wahlgebietseinteilung von Düsseldorf.</p>
","https://opendata.duesseldorf.de/dataset/wahlgebietseinteilung-d%C3%BCsseldorf","8711f7ae-9e3a-40c0-91e9-7f784898d025","http://dcat-ap.de/def/licenses/dl-by-de/2.0","Landeshauptstadt Düsseldorf"
"Stadt Köln","Wahlen - Wahlkreise","Wahlen","Wahlkreise","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Stimmbezirk","<p><strong>Stimmbezirke zur Bundestagswahl im KMZ-Format</strong> Grundlage für alle Wahlen bilden die Stimmbezirke als â€œkleinsteâ€ wahlorganisatorische Einheiten, basierend auf der Anzahl der Einwohner. Je nach Wahl werden die Stimmbezirke zu Wahlkreisen (Bundestags- und Landtagswahl) bzw. Wahlbezirken (Kommunalwahl) zusammengefaßt. Stimmbezirke sind eindeutig einem Stadtteil zugeordnet. Umgekehrt enthält jeder Stadtteil flächendeckend Stimmbezirke. Die Fläche des Rheins ist keinem Stimmbezirk zugeordnet. In Köln gibt es zur Zeit 800 Stimmbezirke.</p>
","https://offenedaten-koeln.de/dataset/stimmbezirk","fb5baa02-b0bf-4685-a850-ff5c4e24aeeb","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Köln","Wahlen - Wahlkreise","Wahlen","Wahlkreise","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Bundestagswahlkreis","<p><strong>Wahlkreise zur Bundestagswahl im KMZ-Format</strong> Das Stadtgebiet von Köln deckt 4 Bundestagswahlkreise ab. Der Bundestagswahlkreis ist die wahlorganisatorische Einheit, in der bei der Bundestagswahl die Direktkandidaten gewählt werden</p>
","https://offenedaten-koeln.de/dataset/bundestagswahlkreis","91b750e2-f75e-446e-aea1-153930af6e73","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Köln","Wahlen - Wahlkreise","Wahlen","Wahlkreise","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Kommunalwahlbezirke","<p>Kommunalwahlbezirke in Köln als Shape und KMZ Datei mit ergänzender Metadaten Beschreibung.</p>
","https://offenedaten-koeln.de/dataset/kommunalwahlbezirke","4d668216-8a7e-4381-a8a2-c2891f716dbc","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Köln","Wahlen - Wahlkreise","Wahlen","Wahlkreise","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Landtagswahlkreis","<p>Landtagswahlkreise in Köln als Shape und KMZ Datei mit ergänzender Metadaten Beschreibung.</p>
","https://offenedaten-koeln.de/dataset/landtagswahlkreis","d7c7dcb5-c0f2-4af2-af1a-1d102639aa94","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Moers","Wahlen - Wahlkreise","Wahlen","Wahlkreise","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Moers: Wahlbezirke der Stadt Moers nach Kreistagswahl, Ratswahl- und Stimmbezirken für die Kommunalwahl 2009.","Der Datensatz enthält die räumliche Gliederung der Stadt Moers nach Kreistagswahl, Ratswahl- und Stimmbezirken für die Kommunalwahl 2009.","http://www.offenedaten.moers.de","fe9d2532-8b07-4c2a-a1d7-59bad678760b","http://dcat-ap.de/def/licenses/dl-zero-de/2.0","Stadt Moers"
"Stadt Moers","Wahlen - Wahlkreise","Wahlen","Wahlkreise","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Moers: Wahlbezirke der Stadt Moers. Gliederung für die Kommunalwahl 2014 (Shape-Dateien)","Der Datensatz enthält die räumliche Gliederung der Stadt Moers nach Kreistagswahl, Ratswahl- und Stimmbezirken für die Kommunalwahl 2014.","http://www.offenedaten.moers.de","bf43143f-cea6-4f5c-85d5-1ae430e35b69","http://dcat-ap.de/def/licenses/dl-zero-de/2.0","Stadt Moers"
"Stadt Bonn","Wahlen - Wahllokale","Wahlen","Wahllokale","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Bonn: Standorte der Wahllokale","Der Datensatz liefert als API die Standorte der Wahllokale, nach Stimmbezirken sortiert, in Bonn. Die API enthält den Wahllokalnamen und die Adresse.","https://opendata.bonn.de/dataset/standorte-der-wahllokale","4233727a-d408-4e63-87e1-553dc468852b","http://dcat-ap.de/def/licenses/cc-zero","Stadt Bonn"
"Landeshauptstadt Düsseldorf","Wahlen - Wahllokale","Wahlen","Wahllokale","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Wahllokale Düsseldorf Landtagswahl","<p>Der Datensatz enthält die Standorte der Wahllokale zur Landtagswahl am 14. Mai 2017 in Düsseldorf.</p><p>Die Datei ""Wahllokale_LW_2017.csv"" enthält folgende Spalteninformationen:</p><ul><li>Stimmbezirk: Nummer des Stimmbezirks</li><li>Name: Gebäudename</li><li>Raumbezeichnung: Raumnummer des Stimmbezirks</li><li>Strassenschlüssel: Nummer des Straßenschlüssels</li><li>Strassennamen: Anschrift des Stimmbezirks</li><li>Barrierefrei: J: ja; N:nein</li><li>PLZ: Postleitzahl</li><li>Stadtteil: Name des Stadtteils</li><li>KommB: Nummer des Kommunalwahlbezirks</li><li>KommB_Name: Name des Kommunalwahlbezirks</li></ul>","https://opendata.duesseldorf.de/dataset/wahllokale-d%C3%BCsseldorf-landtagswahl","172ef727-b299-4be1-ac8a-86ad2b3fad41","http://dcat-ap.de/def/licenses/dl-by-de/2.0","Landeshauptstadt Düsseldorf"
"Stadt Bonn","Wahlen - Wahllokale","Wahlen","Wahllokale","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Bonn: Straßenverzeichnis Wahlbezirke Stimmbezirke Wahllokale 2015","Straßenverzeichnis-Basisdatensatz für das Einzugsgebiet der Wahllokale im Stadtgebiet Bonn für das Jahr 2015. Die Standorte der Wahllokale und die Flächendaten der Wahlbezirke bzw. Stimmbezirke sind auch als GeoJSON für die jeweilige Wahl in einem weiteren Datensatz verfügbar. Bei Kommunal- und Landtagswahlen lautet die Bezeichnung statt Wahlbezirk=Stimmbezirk.","https://opendata.bonn.de/dataset/stra%C3%9Fenverzeichnis-wahlbezirke-stimmbezirke-wahllokale-2015","4d13cc1f-c80c-4acc-ac82-0d5f789514ba","http://dcat-ap.de/def/licenses/cc-zero","Stadt Bonn"
"Stadt Bonn","Wahlen - Wahllokale","Wahlen","Wahllokale","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Bonn: Straßenverzeichnis Wahlbezirke Stimmbezirke Wahllokale 2017","Straßenverzeichnis-Basisdatensatz für das Einzugsgebiet der Wahllokale im Stadtgebiet Bonn für die Bundestagswahl im Jahr 2017. Die Standorte der Wahllokale und die Flächendaten der Wahlbezirke bzw. Stimmbezirke sind auch als GeoJSON für die jeweilige Wahl in einem weiteren Datensatz verfügbar. Bei Kommunal- und Landtagswahlen lautet die Bezeichnung statt Wahlbezirk=Stimmbezirk.","https://opendata.bonn.de/dataset/stra%C3%9Fenverzeichnis-wahlbezirke-stimmbezirke-wahllokale-2017","b2fef353-f082-479d-a78e-530cd16718f3","http://dcat-ap.de/def/licenses/cc-zero","Stadt Bonn"
"Stadt Köln","Wahlen - Wahllokale","Wahlen","Wahllokale","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Wahllokale","Grundsätzlich soll die Wahlhandlung am Wahltag in sogenannten Wahllokalen vorgenommen werden. Ausnahmen gibt es bei der Briefwahl und der Direktwahl.

Die Wahllokale bestimmt die Gemeinde für jeden einzelnen Stimmbezirk, wobei sich die Räumlichkeiten nach Möglichkeit in öffentlichen Gemeindegebäuden, wie zum Beispiel in Schulen, befinden sollen.
Der beigefügte Datensatz beinhaltet die georeferenzierte Lage der aktuellen Wahllokale inklusive Hinweis auf barrierefreien Zugang.","https://offenedaten-koeln.de/dataset/wahllokale","c8da0e30-8e37-4ef7-9287-aba1faabee05","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Köln","Wahlen - Wahllokale","Wahlen","Wahllokale","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Köln: Wahlgebaeunde Koeln Bundestagswahl 2017","<p>Die Wahl zum 19. Deutschen Bundestag findet am 24. September 2017 statt. Wahlberechtigt ist, wer am Wahltag Deutsche oder Deutscher im Sinne des Artikels 116 Absatz 1 des Grundgesetzes ist, das 18. Lebensjahr vollendet hat, mindestens drei Monate vor der Wahl in der Bundesrepublik Deutschland eine Wohnung hat oder sich sonst gewöhnlich aufhält und nicht vom Wahlrecht ausgeschlossen ist.</p>
<p>Auf Ihrer Wahlbenachrichtigung finden Sie den Wahlraum, in dem Sie Ihre Stimme abgeben können. Geben Sie die angegebene Adresse oder Ihre eigene ein und Sie bekommen einen Ausschnitt des Stadtplans mit Ihrem Wahlraum angezeigt.</p>
","https://offenedaten-koeln.de/dataset/wahlgebaeunde-koeln-bundestagswahl-2017","a9360bef-3029-4186-94fb-b404fcf2518a","http://dcat-ap.de/def/licenses/cc-by","Stadt Köln"
"Stadt Moers","Wahlen - Wahllokale","Wahlen","Wahllokale","Standorte","124.05","124.06","12102","Regierung und öffentlicher Sektor","http://publications.europa.eu/resource/authority/data-theme/GOVE","Stadt Moers: Wahllokale für die Kommunalwahl 2014","Der Datensatz enthält die Wahllokale für die Kommunalwahl 2014.","http://www.offenedaten.moers.de","d79c5fa0-6b1a-4584-8822-f05b3552a77a","http://dcat-ap.de/def/licenses/dl-zero-de/2.0","Stadt Moers"
